8.282901770804690145e+00,-7.222055211239835160e+01,-1.290820362220858364e+01,1.431205094342261575e+01,-3.693841477764476622e+01,1.117866265916809354e+01,-5.248413316076876356e+01,2.174292015765539432e+01,-6.123803590154441867e-01,-2.402681384731338188e+00
1.750506778255408591e+01,1.366300029579907438e+01,1.307353918416892924e+01,2.961173641270062329e-01,8.974834107683436812e+00,-3.411027033097440153e+01,3.693468296681475582e+00,-6.074660574544257230e+00,1.439909335032009530e+01,-2.133095990005265818e+01
1.308293655648861531e+01,1.221374320166203908e+01,2.640220905762658532e+01,7.748091566461145163e+00,2.962931056765035098e+00,-1.662188722958951104e+01,-1.210015572100450498e+01,-1.097806519562142391e+01,9.435554325610450377e+00,-1.218092764082914137e+01
1.543116618623886005e+01,1.083083291908489798e+01,-4.101169792540257930e+00,5.283243542918626190e+00,2.831852932941550804e+01,-6.517401323140133762e+00,2.168878326790379063e+01,-2.081805772138419108e+00,7.403783232211744725e+00,2.875437595615351061e+00
1.719587338974167778e+01,2.048094380463006203e+01,5.738425297964681704e+00,-8.824119024751825080e+00,1.877168071888528189e+01,-2.973224479994027192e+01,2.864886426412185472e+01,-1.827536154005291635e+01,6.712436958224954786e+00,5.227643194295744422e+00
1.959089921789913191e+01,2.066621034902654941e+01,2.171809296421265412e+00,-9.816743103254857772e+00,-6.314220791728406112e+00,-5.819658868368886573e+01,-1.476540460130720689e+01,-2.161118905873706808e+01,3.575407201036745253e+00,-1.507002795554728003e+01
1.758351463398354397e+01,1.512668264090870096e+01,-1.741930681628971689e+00,-1.151667494973863271e+01,1.514116916666421275e+01,2.202111141119426740e+00,1.827238511621930783e+01,1.353377532622296009e+01,3.379086554013503729e+01,-1.452933459649110581e+01
1.150460100303521216e+01,3.325979866852370570e+00,9.976173199910476797e+00,7.948689494454089122e+00,1.541397660804289949e+01,-3.004855423373637979e-01,-7.787561232318207516e+00,2.902235937639967123e+00,1.669551696904323634e+01,-7.099964103728264142e+00
1.784457152846536943e+01,2.086349618640358372e+01,3.336298007709603386e+00,-6.017333014499047117e+00,1.102081234298740675e+01,-2.078067620850616848e+01,-1.683364048700089821e+00,-1.318641882157750622e+01,4.278663140571536516e+00,-1.862891732511197063e+01
1.708939396220393547e+01,9.631139970637088155e+00,5.379860861331532185e+00,-3.505313274575454052e+00,2.702634246326042344e+01,-8.715601591711052976e+00,6.404526251624820254e+00,3.098896380917121718e+00,3.396493894562396321e+01,-1.526787896248904275e+01
1.619139420757881709e+01,2.725633020949659979e+00,-2.253493635206408108e+00,-8.343681979116353009e-01,3.127525350414925498e+01,-1.848721582877640879e+00,1.939721324902002664e+01,-6.405885433375483551e+00,1.118122015602807551e+01,-3.277103236183970258e-01
1.763645226106429931e+01,1.864111368490915766e+01,1.098218950971121721e+01,-1.412793472305262732e+01,2.266492533381194363e+01,-3.947718643700401486e+01,1.495095298347701274e+01,-1.831425485360109562e+01,2.534308708042327396e+01,-1.561576250928404797e+01
1.913046775537528177e+01,7.591130055051164227e+00,-1.168711947377807725e+01,-1.299708826916348237e+01,2.619766424370167002e+01,-1.089357783237342048e+01,-1.945753890657854646e+00,-2.583622453304660738e+01,6.916999933652034471e+00,-1.753993820514348556e+01
1.779584684648078863e+01,1.937386988349787487e+01,1.130113528342421603e+01,-1.979065332665519250e+01,1.916907014652519692e+01,-9.279212369317471953e+00,1.754109084500128546e+01,-1.659168480158821879e+01,8.651456861977086632e+00,-3.096059255994159187e+01
1.733512563029200138e+01,1.682372577735883823e+01,1.331698193162032062e+01,-1.376289929689682978e+01,1.992579929196943311e+01,-1.292659476454546841e+01,1.429837872640871232e+01,4.118029699008960876e+00,2.373052630286327869e+01,-1.521464367440302468e+01
1.935531073899993260e+01,6.032759643529089111e+00,-7.236774108946668171e+00,-1.461679062389477224e+01,1.395263208016108791e+01,-1.387385381333339751e+01,5.991604626963273006e+00,-1.670585990303091606e+01,1.580469988428697903e+01,-1.405777107658298597e+01
1.971940731370083455e+01,1.634160336650101186e+01,6.900517705251547618e-01,-3.853545419785656900e+00,1.463945330098730579e+01,-4.508843675202397350e+01,-1.672713259433654898e+00,-1.991537901158272561e+01,7.776729644306994871e+00,-1.130858298447712684e+01
1.945530738913654645e+01,6.617888890643704336e+00,-6.999901260271101933e+00,-7.259200637482890350e+00,1.767813147446119615e+01,-1.736911610120536764e+01,5.529911491196418893e+00,-2.174576837744234226e+01,5.722570681324937958e+00,-9.024095762582700075e+00
1.944610259555437892e+01,9.626516821214625708e+00,-6.318241908972874299e+00,-1.934713646128076192e+01,9.517596454962376384e+00,-3.349288124529479660e+01,5.749567314330569445e+00,-3.301765967335921204e+01,-3.184708582465841875e+00,-1.920569766534891443e+01
