8.127307253109645302e+00,-5.711867861030018645e+01,4.234134573033465188e+00,2.272453752224527790e+01,-2.069596744775534347e+01,2.691939746481569529e+01,-3.849028749236573788e+01,2.073461499719335421e+01,1.381409720041246070e+00,-9.506166496312172143e+00
1.257014636619752856e+01,1.590529513572592712e+01,2.003701567610496070e+01,6.257104448594488666e+00,-1.108257908662084112e+01,4.160374891008387088e+00,-2.971105834147622105e+01,-1.340334358047562802e+01,-2.328342993706775843e+01,-3.069424392500136634e+01
1.257393588785829586e+01,1.141401836285376703e+01,1.242271032737825642e+01,-4.888676867608324983e+00,-1.825937417424999865e+01,-6.665710703688036531e+00,-3.398074642056988637e+01,-1.992780824924197702e+01,-2.109664211782942544e+01,-2.453190492419341595e+01
1.366665621103538619e+01,1.665818862099442299e+01,3.981745714625818522e+01,3.729587177635414474e-01,6.623673405961099547e+00,8.157211507347748025e+00,3.874047576347303234e+00,-3.473220087034339265e+00,2.135101695445955627e+01,-9.953443141263759841e+00
1.484000344537865423e+01,2.066955079129565931e+01,2.311383535852031557e+01,-6.812009594937898704e+00,3.758523740042902794e+00,-1.150477704011744429e+01,1.836841708669080253e+00,-1.960147662854179273e+01,1.345434628097061669e+01,-1.654368267726151487e+01
1.548886055299547770e+01,1.805365630505987085e+01,7.118752749109677147e+00,-1.237023554443143603e+01,2.180141545975564643e+00,-2.036480973724026100e+01,2.385176673142762027e+01,-2.196176740061416410e+01,3.316596794609714749e+01,-3.970078934418924455e+00
1.521389720698537751e+01,1.673752274621924130e+01,1.540340407612239737e+01,-1.307437692362561066e+01,-1.482286568725352138e+00,-7.926529911776827753e+00,2.419807591472012476e+01,-2.145419405437273497e+01,1.577890573149484865e+01,-2.521867486490939569e+01
1.736986740713492239e+01,2.036693034427566573e+01,4.310624025048627739e-01,-3.039335492866536370e+01,1.344827470707227235e+01,-1.330791924774230317e+01,3.161305436115472034e+01,-2.866740350871556231e+01,9.163190112756684158e+00,-3.050749994818844968e+01
1.787742992321443225e+01,2.182683496023463832e+01,2.851271103482199809e+00,-2.954955029006415756e+01,1.027058907211765337e+01,-4.114389310442403058e+01,3.324299149133603493e+01,-1.732563752439050120e+01,1.699541299517261805e+01,1.863682866342426303e+00
1.773741137908899290e+01,2.018955799152143271e+01,2.190991740369945262e+00,-2.776918772883756148e+01,9.611301972999770626e+00,-1.139107975227617686e+01,2.726910614194004268e+01,-1.689504134951420866e+01,2.284322263521296037e+01,-1.118978663866569789e+01
1.758422286889382491e+01,2.213740960201222308e+01,3.075665008100540110e+00,-2.653872062697640288e+01,1.788069526325860892e+01,-1.120750103551011101e+01,4.531134519930395044e+01,-6.346632744281933469e+00,3.135945938736036709e+01,1.073209749223246234e+01
1.561183258061649859e+01,2.632090567988016261e+01,4.196577402858258665e+01,-1.883808748485757789e+01,-2.015983768572263468e+00,-4.441400384581789318e+00,5.025575834092049776e-01,-3.020574559980922302e+01,-6.997753608006989090e+00,-2.851001715427018013e+01
1.574305790175919739e+01,2.703720144830763061e+01,1.039704976720481966e+01,-3.318299724353266100e+01,2.060008547041295657e+00,-1.911329579386346467e+01,6.534973741087066301e+00,-1.457554637179722157e+01,1.354417124659819827e+01,-3.753932894455452640e+01
